id,bulk_id,spalen,date1,value,price,mean_sq,mean_fl,month,month_cnt,Класс объекта,Количество помещений,Огорожена территория,Площадь земельного участка,Входные группы,Детский сад,Школа,Поликлиника,ФОК,Спортивная площадка,Автомойка,Кладовые,Колясочные,Кондиционирование,Вентлияция,Лифт,Система мусоротведения,Видеонаблюдение,Подземная парковка,Двор без машин,Машиномест,Площадь пром. зоны в радиусе 500 м,Площадь зеленой зоны в радиусе 500 м,До Кремля,До ТТК(км),До Садового(км),До большой дороги на машине(км),До удобной авторазвязки на машине(км),До метро пешком(км),До промки(км),До парка(км),До парка пешком(км),Станций метро от кольца,Площадь двора,Курс,Cтавка по ипотеке,Вклады до 1 года,Вклады от 1 года до 3 лет,Вклады свыше 3 лет,mean_sq_spalen,mean_sq*price,spalen*Площадь зеленой зоны в радиусе 500 м,spalen*month_cnt,mean_sq*До удобной авторазвязки на машине(км),Станций метро от кольца*price,value_pred
2752,43FD321D-7304-E511-8C7F-001EC9D5643C,0,2017-05-01,24.3,126496.77419400001,25.25,15,5,29,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,56.9500684,11.37,6.17,6.72,7.81,25.25,3194043.5483985,0,0,70.69999999999997,1138470.9677459998,45.981263570419486
2753,6F9623EC-7204-E511-8C7F-001EC9D5643C,3,2017-06-01,651.9,104989.772727,81.71,15,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.8931762,11.26,5.73,6.42,7.97,20.4275,8578714.32952317,872373,90,220.61700000000002,944907.954543,471.36071038906914
2754,6F9623EC-7204-E511-8C7F-001EC9D5643C,1,2017-06-01,512.0,120838.46153800002,43.02,17,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.8931762,11.26,5.73,6.42,7.97,21.51,5198470.615364761,290791,30,116.154,1087546.153842,416.8224258980066
2755,6F9623EC-7204-E511-8C7F-001EC9D5643C,2,2017-06-01,715.5,107533.33333299999,54.4,20,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.8931762,11.26,5.73,6.42,7.97,18.133333333333333,5849813.3333152,581582,60,146.88,967799.999997,1128.4804378319811
2756,6F9623EC-7204-E511-8C7F-001EC9D5643C,0,2017-06-01,0.0,137575.0,24.65,18,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.8931762,11.26,5.73,6.42,7.97,24.65,3391223.75,0,0,66.555,1238175.0,57.05384533163086
2757,59BCC6D3-7204-E511-8C7F-001EC9D5643C,1,2017-06-01,77.39,127257.142857,36.77,19,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.8931762,11.26,5.73,6.42,7.97,18.385,4679245.14285189,279110,30,95.60200000000002,1145314.285713,222.34554574881292
2758,59BCC6D3-7204-E511-8C7F-001EC9D5643C,0,2017-06-01,26.67,137442.857143,26.91,26,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.8931762,11.26,5.73,6.42,7.97,26.91,3698587.28571813,0,0,69.96600000000001,1236985.714287,51.41237619275226
2759,59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,2017-06-01,173.85,119462.5,54.19,28,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.8931762,11.26,5.73,6.42,7.97,18.063333333333333,6473672.875,558220,60,140.894,1075162.5,55.79649108478507
2760,43FD321D-7304-E511-8C7F-001EC9D5643C,2,2017-06-01,917.4,105944.150943,55.48,15,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.8931762,11.26,5.73,6.42,7.97,18.49333333333333,5877781.49431764,588420,60,155.344,953497.3584870001,712.6343719661772
2761,43FD321D-7304-E511-8C7F-001EC9D5643C,3,2017-06-01,172.4,98931.63841810002,82.4,13,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.8931762,11.26,5.73,6.42,7.97,20.6,8151967.005651442,882630,90,230.72,890384.7457629001,268.18912606441774
2762,43FD321D-7304-E511-8C7F-001EC9D5643C,1,2017-06-01,654.3,116652.48868800001,38.95,14,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.8931762,11.26,5.73,6.42,7.97,19.475,4543614.4343976015,294210,30,109.06,1049872.398192,482.78577112575994
2763,43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-06-01,0.0,96313.0434783,107.54,15,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.8931762,11.26,5.73,6.42,7.97,21.508000000000006,10357504.695656383,1176840,120,301.112,866817.3913046998,27.05418751057318
2764,43FD321D-7304-E511-8C7F-001EC9D5643C,0,2017-06-01,50.0,127856.66666700001,25.28,15,6,30,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.8931762,11.26,5.73,6.42,7.97,25.28,3232216.5333417607,0,0,70.78399999999998,1150710.000003,89.03317244647566
2765,6F9623EC-7204-E511-8C7F-001EC9D5643C,3,2017-07-01,579.8,104839.506173,81.66,15,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6926762,11.0,6.17,6.62,6.04,20.415,8561194.07408718,872373,93,220.482,943555.555557,295.72515212587007
2766,6F9623EC-7204-E511-8C7F-001EC9D5643C,1,2017-07-01,525.5,120935.89743599998,43.05,18,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6926762,11.0,6.17,6.62,6.04,21.525,5206290.3846197985,290791,31,116.235,1088423.076924,395.54101571141524
2767,6F9623EC-7204-E511-8C7F-001EC9D5643C,2,2017-07-01,542.7,107892.5,54.17,20,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6926762,11.0,6.17,6.62,6.04,18.056666666666672,5844536.7250000015,581582,62,146.259,971032.5,767.9075630596869
2768,6F9623EC-7204-E511-8C7F-001EC9D5643C,0,2017-07-01,25.8,139575.0,24.65,18,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6926762,11.0,6.17,6.62,6.04,24.65,3440523.75,0,0,66.555,1256175.0,87.97385954716961
2769,59BCC6D3-7204-E511-8C7F-001EC9D5643C,0,2017-07-01,134.68,138100.0,26.97,24,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6926762,11.0,6.17,6.62,6.04,26.97,3724557.0,0,0,70.122,1242900.0,97.56270340569048
2770,59BCC6D3-7204-E511-8C7F-001EC9D5643C,1,2017-07-01,144.73,129915.789474,36.56,19,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6926762,11.0,6.17,6.62,6.04,18.28,4749721.26316944,279110,31,95.056,1169242.105266,174.6663771583383
2771,59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,2017-07-01,49.44,123380.0,51.94,27,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6926762,11.0,6.17,6.62,6.04,17.313333333333333,6408357.199999998,558220,62,135.04399999999998,1110420.0,-12.031039919562675
2772,43FD321D-7304-E511-8C7F-001EC9D5643C,2,2017-07-01,650.7,106050.607287,55.56,15,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6926762,11.0,6.17,6.62,6.04,18.52,5892171.74086572,588420,62,155.56799999999996,954455.465583,727.5916460631073
2773,43FD321D-7304-E511-8C7F-001EC9D5643C,3,2017-07-01,0.0,99097.14285710001,82.35,13,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6926762,11.0,6.17,6.62,6.04,20.5875,8160649.714282185,882630,93,230.58,891874.2857139,302.3141684148888
2774,43FD321D-7304-E511-8C7F-001EC9D5643C,1,2017-07-01,350.9,116929.55665,39.0,14,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6926762,11.0,6.17,6.62,6.04,19.5,4560252.70935,294210,31,109.2,1052366.00985,447.78443948600255
2775,43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-07-01,0.0,96313.0434783,107.54,15,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6926762,11.0,6.17,6.62,6.04,21.508000000000006,10357504.695656383,1176840,124,301.112,866817.3913046998,-39.39927802844285
2776,43FD321D-7304-E511-8C7F-001EC9D5643C,0,2017-07-01,173.5,128860.71428599999,25.3,16,7,31,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6926762,11.0,6.17,6.62,6.04,25.3,3260176.0714358008,0,0,70.84,1159746.428574,75.15437449148932
2777,6F9623EC-7204-E511-8C7F-001EC9D5643C,3,2017-08-01,392.3,104667.567568,81.55,15,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6127261,10.87,6.19,6.7,7.76,20.3875,8535640.1351704,872373,96,220.185,942008.108112,184.94305884368555
2778,6F9623EC-7204-E511-8C7F-001EC9D5643C,1,2017-08-01,35.0,116580.769231,44.36,16,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6127261,10.87,6.19,6.7,7.76,22.18,5171522.92308716,290791,32,119.772,1049226.923079,302.3155798627625
2779,6F9623EC-7204-E511-8C7F-001EC9D5643C,2,2017-08-01,382.2,108163.33333299999,54.14,21,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6127261,10.87,6.19,6.7,7.76,18.046666666666667,5855962.86664862,581582,64,146.178,973469.999997,644.8809334013433
2780,6F9623EC-7204-E511-8C7F-001EC9D5643C,0,2017-08-01,24.2,142000.0,24.27,15,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,59.6127261,10.87,6.19,6.7,7.76,24.27,3446340.0,0,0,65.529,1278000.0,-18.171004111231866
2781,59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,2017-08-01,0.0,122700.0,52.01,23,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6127261,10.87,6.19,6.7,7.76,17.336666666666666,6381627.0,558220,64,135.226,1104300.0,-39.77353192279772
2782,59BCC6D3-7204-E511-8C7F-001EC9D5643C,0,2017-08-01,0.0,138266.666667,27.11,22,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6127261,10.87,6.19,6.7,7.76,27.11,3748409.33334237,0,0,70.486,1244400.000003,21.96608867576879
2783,59BCC6D3-7204-E511-8C7F-001EC9D5643C,1,2017-08-01,76.37,129787.5,36.72,19,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,59.6127261,10.87,6.19,6.7,7.76,18.36,4765797.0,279110,32,95.47200000000001,1168087.5,99.26774121574414
2784,43FD321D-7304-E511-8C7F-001EC9D5643C,2,2017-08-01,370.5,105997.835498,55.67,16,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6127261,10.87,6.19,6.7,7.76,18.556666666666672,5900899.50217366,588420,64,155.876,953980.5194819999,616.8915988292316
2785,43FD321D-7304-E511-8C7F-001EC9D5643C,3,2017-08-01,86.5,99097.14285710001,82.35,13,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6127261,10.87,6.19,6.7,7.76,20.5875,8160649.714282185,882630,96,230.58,891874.2857139,134.21966021640364
2786,43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-08-01,0.0,96313.0434783,107.54,15,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6127261,10.87,6.19,6.7,7.76,21.508000000000006,10357504.695656383,1176840,128,301.112,866817.3913046998,15.995529786832433
2787,43FD321D-7304-E511-8C7F-001EC9D5643C,1,2017-08-01,242.3,117159.06735799999,39.02,15,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6127261,10.87,6.19,6.7,7.76,19.51,4571546.80830916,294210,32,109.256,1054431.606222,482.4516536644317
2788,43FD321D-7304-E511-8C7F-001EC9D5643C,0,2017-08-01,25.7,129200.0,25.47,16,8,32,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,59.6127261,10.87,6.19,6.7,7.76,25.47,3290724.0,0,0,71.31599999999997,1162800.0,12.403121594833003
2789,6F9623EC-7204-E511-8C7F-001EC9D5643C,3,2017-09-01,232.6,104476.811594,81.77,15,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.7446909,10.51,5.3,6.65,6.8,20.4425,8543068.88404138,872373,99,220.77900000000002,940291.304346,383.2025664222261
2790,6F9623EC-7204-E511-8C7F-001EC9D5643C,2,2017-09-01,384.6,107760.0,53.98,22,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.7446909,10.51,5.3,6.65,6.8,17.993333333333332,5816884.8,581582,66,145.746,969840.0,728.1639180370184
2791,6F9623EC-7204-E511-8C7F-001EC9D5643C,1,2017-09-01,344.7,118137.931034,44.06,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.7446909,10.51,5.3,6.65,6.8,22.03,5205157.24135804,290791,33,118.96200000000002,1063241.379306,333.4134793716625
2792,6F9623EC-7204-E511-8C7F-001EC9D5643C,0,2017-09-01,0.0,142400.0,24.3,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.7446909,10.51,5.3,6.65,6.8,24.3,3460320.0,0,0,65.61,1281600.0,-6.036129717041234
2793,50C2C978-7204-E511-8C7F-001EC9D5643C,3,2017-09-01,0.0,93900.0,65.28,30,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,309698,17.0,11.0,15.0,0.5,2.5,0.4,0.47,0.06,0.1,9,4000,57.7446909,10.51,5.3,6.65,6.8,16.32,6129792.0,929094,99,163.2,845100.0,-58.68374453680789
2794,59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,2017-09-01,49.44,122700.0,52.01,23,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.7446909,10.51,5.3,6.65,6.8,17.336666666666666,6381627.0,558220,66,135.226,1104300.0,4.4176643280360235
2795,59BCC6D3-7204-E511-8C7F-001EC9D5643C,0,2017-09-01,54.26,138266.666667,27.11,22,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.7446909,10.51,5.3,6.65,6.8,27.11,3748409.33334237,0,0,70.486,1244400.000003,82.9473974006942
2796,59BCC6D3-7204-E511-8C7F-001EC9D5643C,1,2017-09-01,223.98,130585.71428599999,36.51,20,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.7446909,10.51,5.3,6.65,6.8,18.255,4767684.42858186,279110,33,94.926,1175271.428574,141.93347182303063
2797,DD629F04-7304-E511-8C7F-001EC9D5643C,3,2017-09-01,79.1,104179.62963,75.41,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,13997,198274,17.0,11.0,15.0,0.8,2.8,0.3,0.41,0.2,0.21,9,4409,57.7446909,10.51,5.3,6.65,6.8,18.8525,7856185.8703983,594822,99,211.148,937616.6666700001,144.1371363168544
2798,DD629F04-7304-E511-8C7F-001EC9D5643C,2,2017-09-01,1222.1,110164.60177000001,53.71,17,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,13997,198274,17.0,11.0,15.0,0.8,2.8,0.3,0.41,0.2,0.21,9,4409,57.7446909,10.51,5.3,6.65,6.8,17.903333333333332,5916940.7610666985,396548,66,150.388,991481.41593,983.6962297282934
2799,DD629F04-7304-E511-8C7F-001EC9D5643C,0,2017-09-01,51.8,137118.181818,25.9,18,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,13997,198274,17.0,11.0,15.0,0.8,2.8,0.3,0.41,0.2,0.21,9,4409,57.7446909,10.51,5.3,6.65,6.8,25.9,3551360.9090862,0,0,72.52,1234063.636362,142.55065484302654
2800,DD629F04-7304-E511-8C7F-001EC9D5643C,1,2017-09-01,829.7,126267.12328800002,32.92,18,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,13997,198274,17.0,11.0,15.0,0.8,2.8,0.3,0.41,0.2,0.21,9,4409,57.7446909,10.51,5.3,6.65,6.8,16.46,4156713.6986409607,198274,33,92.176,1136404.1095920005,496.237389660146
2801,43FD321D-7304-E511-8C7F-001EC9D5643C,2,2017-09-01,885.1,106079.565217,55.71,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.7446909,10.51,5.3,6.65,6.8,18.57,5909692.57823907,588420,66,155.988,954716.086953,892.3253175839585
2802,43FD321D-7304-E511-8C7F-001EC9D5643C,3,2017-09-01,238.4,99120.6896552,82.33,13,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.7446909,10.51,5.3,6.65,6.8,20.5825,8160606.379312616,882630,99,230.524,892086.2068968001,234.39404002943024
2803,43FD321D-7304-E511-8C7F-001EC9D5643C,4,2017-09-01,215.5,96429.1666667,107.53,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.7446909,10.51,5.3,6.65,6.8,21.506,10369028.29167025,1176840,132,301.084,867862.5000003,-4.832938278204702
2804,43FD321D-7304-E511-8C7F-001EC9D5643C,1,2017-09-01,418.2,117116.57754000001,38.95,15,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.7446909,10.51,5.3,6.65,6.8,19.475,4561690.6951830005,294210,33,109.06,1054049.19786,626.1327467325394
2805,43FD321D-7304-E511-8C7F-001EC9D5643C,0,2017-09-01,25.7,129494.44444400001,25.46,16,9,33,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,294210,17.0,11.0,15.0,0.8,2.8,0.6,0.6,0.1,0.1,9,3815,57.7446909,10.51,5.3,6.65,6.8,25.46,3296928.55554424,0,0,71.288,1165449.999996,61.139411627710984
2806,6F9623EC-7204-E511-8C7F-001EC9D5643C,3,2017-10-01,244.0,105080.30303,81.96,15,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.698052399999995,10.04,5.74,5.94,6.03,20.49,8612381.636338798,872373,102,221.292,945722.72727,342.60699898556334
2807,6F9623EC-7204-E511-8C7F-001EC9D5643C,1,2017-10-01,177.1,121095.652174,43.78,15,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.698052399999995,10.04,5.74,5.94,6.03,21.89,5301567.65217772,290791,34,118.20600000000002,1089860.869566,442.2481048825224
2808,6F9623EC-7204-E511-8C7F-001EC9D5643C,2,2017-10-01,491.4,110610.526316,53.69,25,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.698052399999995,10.04,5.74,5.94,6.03,17.896666666666665,5938679.15790604,581582,68,144.963,995494.736844,408.64652934038344
2809,6F9623EC-7204-E511-8C7F-001EC9D5643C,0,2017-10-01,24.4,144400.0,24.3,16,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,290791,17.0,11.0,15.0,0.7,2.7,0.6,0.53,0.1,0.1,9,5036,57.698052399999995,10.04,5.74,5.94,6.03,24.3,3508920.0,0,0,65.61,1299600.0,-17.438004148932194
2810,50C2C978-7204-E511-8C7F-001EC9D5643C,3,2017-10-01,0.0,94900.0,65.28,30,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,309698,17.0,11.0,15.0,0.5,2.5,0.4,0.47,0.06,0.1,9,4000,57.698052399999995,10.04,5.74,5.94,6.03,16.32,6195072.0,929094,102,163.2,854100.0,3.574962695263192
2811,59BCC6D3-7204-E511-8C7F-001EC9D5643C,2,2017-10-01,49.83,124525.0,52.66,22,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.698052399999995,10.04,5.74,5.94,6.03,17.55333333333333,6557486.5,558220,68,136.916,1120725.0,76.86420822710998
2812,59BCC6D3-7204-E511-8C7F-001EC9D5643C,0,2017-10-01,54.0,140600.0,27.0,19,10,34,комфорт,3451,нет,11.3,да,410,850,0,0,да,нет,да,да,3,0,1,контейнеры,0,да,да,361,0,279110,17.0,11.0,15.0,0.6,2.6,0.4,0.48,0.1,0.1,9,4583,57.698052399999995,10.04,5.74,5.94,6.03,27.0,3796200.0,0,0,70.2,1265400.0,5.449706043759997
